,,2,ท่าช้าง
,,3,บ้านใหญ่
,,4,วังกระโจม
,,5,ท่าทราย
,,6,ดอนยอ
,,7,ศรีจุฬา
,,8,ดงละคร
,,9,ศรีนาวา
,,10,สาริกา
,,11,หินตั้ง
,,12,เขาพระ
,,13,พรหมณี
,2,0,ปากพลี
,,1,เกาะหวาย
,,2,เกาะโพธิ์
,,3,ปากพลี
,,4,โคกกรวด
,,5,ท่าเรือ
,,6,หนองแสง
,,7,นาหินลาด
,3,0,บ้านนา
,,1,บ้านนา
,,2,บ้านพร้าว
,,3,บ้านพริก
,,4,อาษา
,,5,ทองหลาง
,,6,บางอ้อ
,,7,พิกุลออก
,,8,ป่าขะ
,,9,เขาเพิ่ม
,,10,ศรีกะอาง
,4,0,องครักษ์
,,1,พระอาจารย์
,,2,บึงศาล
,,3,ศีรษะกระบือ
,,4,โพธิ์แทน
,,5,บางสมบูรณ์
,,6,ทรายมูล
,,7,บางปลากด
,,8,บางลูกเสือ
,,9,องครักษ์
,,10,ชุมพล
,,11,คลองใหญ่
27,0,0,สระแก้ว
,1,0,เมืองสระแก้ว
,,1,สระแก้ว
,,2,บ้านแก้ง
,,3,ศาลาลำดวน
,,4,โคกปี่ฆ้อง
,,5,ท่าแยก
,,6,ท่าเกษม
,,8,สระขวัญ
,,11,หนองบอน
,2,0,คลองหาด
,,1,คลองหาด
,,2,ไทยอุดม
,,3,ซับมะกรูด
,,4,ไทรเดี่ยว
,,5,คลองไก่เถื่อน
,,6,เบญจขร
,,7,ไทรทอง
,3,0,ตาพระยา
,,1,ตาพระยา
,,2,ทัพเสด็จ
,,6,ทัพราช
,,7,ทัพไทย
,,9,โคคลาน
,4,0,วังน้ำเย็น
,,1,วังน้ำเย็น
,,3,ตาหลังใน
,,5,คลองหินปูน
,,6,ทุ่งมหาเจริญ
,5,0,วัฒนานคร
,,1,วัฒนานคร
,,2,ท่าเกวียน
,,3,ผักขะ
,,4,โนนหมากเค็ง
,,5,หนองน้ำใส
,,6,ช่องกุ่ม
,,7,หนองแวง
,,8,แซร์ออ
,,9,หนองหมากฝ้าย
,,10,หนองตะเคียนบอน
,,11,ห้วยโจด
,6,0,อรัญประเทศ
,,1,อรัญประเทศ
,,2,เมืองไผ่
,,3,หันทราย
,,4,คลองน้ำใส
,,5,ท่าข้าม
,,6,ป่าไร่
,,7,ทับพริก
,,8,บ้านใหม่หนองไทร
,,9,ผ่านศึก
,,10,หนองสังข์
,,11,คลองทับจันทร์
,,12,ฟากห้วย
,,13,บ้านด่าน
,7,0,เขาฉกรรจ์
,,1,เขาฉกรรจ์
,,2,หนองหว้า
,,3,พระเพลิง
,,4,เขาสามสิบ
,8,0,โคกสูง
,,1,โคกสูง
,,2,หนองม่วง
,,3,หนองแวง
,,4,โนนหมากมุ่น
,9,0,วังสมบูรณ์
,,1,วังสมบูรณ์
,,2,วังใหม่
,,3,วังทอง
30,0,0,นครราชสีมา
,1,0,เมืองนครราชสีมา
,,1,ในเมือง
,,2,โพธิ์กลาง
,,3,หนองจะบก
,,4,โคกสูง
,,5,มะเริง
,,6,หนองระเวียง
,,7,ปรุใหญ่
,,8,หมื่นไวย
,,9,พลกรัง
,,10,หนองไผ่ล้อม
,,11,หัวทะเล
,,12,บ้านเกาะ
,,13,บ้านใหม่
,,14,พุดซา
,,15,บ้านโพธิ์
,,16,จอหอ
,,17,โคกกรวด
,,18,ไชยมงคล
,,19,หนองบัวศาลา
,,20,สุรนารี
,,21,สีมุม
,,22,ตลาด
,,23,พะเนา
,,24,หนองกระทุ่ม
,,25,หนองไข่น้ำ
,2,0,ครบุรี
,,1,แชะ
,,2,เฉลียง
,,3,ครบุรี
,,4,โคกกระชาย
,,5,จระเข้หิน
,,6,มาบตะโกเอน
,,7,อรพิมพ์
,,8,บ้านใหม่
,,9,ลำเพียก
,,10,ครบุรีใต้
,,11,ตะแบกบาน
,,12,สระว่านพระยา
,3,0,เสิงสาง
,,1,เสิงสาง
,,2,สระตะเคียน
,,3,โนนสมบูรณ์
,,4,กุดโบสถ์
,,5,สุขไพบูลย์
,,6,บ้านราษฎร์
,4,0,คง
,,1,เมืองคง
,,2,คูขาด
,,3,เทพาลัย
,,4,ตาจั่น
,,5,บ้านปรางค์
,,6,หนองมะนาว
,,7,หนองบัว
,,8,โนนเต็ง
,,9,ดอนใหญ่
,,10,ขามสมบูรณ์
,5,0,บ้านเหลื่อม
,,1,บ้านเหลื่อม
,,2,วังโพธิ์
,,3,โคกกระเบื้อง
,,4,ช่อระกา
,6,0,จักราช
,,1,จักราช
,,3,ทองหลาง
,,4,สีสุก
,,5,หนองขาม
,,7,หนองพลวง
,,10,ศรีละกอ
,,11,คลองเมือง
,,13,หินโคน
,7,0,โชคชัย
,,1,กระโทก
,,2,พลับพลา
,,3,ท่าอ่าง
,,4,ทุ่งอรุณ
,,5,ท่าลาดขาว
,,6,ท่าจะหลุง
,,7,ท่าเยี่ยม
,,8,โชคชัย
,,9,ละลมใหม่พัฒนา
,,10,ด่านเกวียน
,8,0,ด่านขุนทด
,,1,กุดพิมาน
,,2,ด่านขุนทด
,,3,ด่านนอก
,,4,ด่านใน
,,5,ตะเคียน
,,6,บ้านเก่า
,,7,บ้านแปรง
,,8,พันชนะ
,,9,สระจรเข้
,,10,หนองกราด
,,11,หนองบัวตะเกียด
,,12,หนองบัวละคร
,,13,หินดาด
,,15,ห้วยบง
,,17,โนนเมืองพัฒนา
,,18,หนองไทร
,9,0,โนนไทย
,,1,โนนไทย
,,2,ด่านจาก
,,3,กำปัง
,,4,สำโรง
,,5,ค้างพลู
,,6,บ้านวัง
,,7,บัลลังก์
,,8,สายออ
,,9,ถนนโพธิ์
,,14,มะค่า
,10,0,โนนสูง
,,1,โนนสูง
,,2,ใหม่
,,3,โตนด
,,4,บิง
,,5,ดอนชมพู
,,6,ธารปราสาท
,,7,หลุมข้าว
,,8,มะค่า
,,9,พลสงคราม
,,10,จันอัด
,,11,ขามเฒ่า
,,12,ด่านคล้า
,,13,ลำคอหงษ์
,,14,เมืองปราสาท
,,15,ดอนหวาย
,,16,ลำมูล
,11,0,ขามสะแกแสง
,,1,ขามสะแกแสง
,,2,โนนเมือง
,,3,เมืองนาท
,,4,ชีวึก
,,5,พะงาด
,,6,หนองหัวฟาน
,,7,เมืองเกษตร
,12,0,บัวใหญ่
,,1,บัวใหญ่
,,3,ห้วยยาง
,,4,เสมาใหญ่
,,6,ดอนตะหนิน
,,7,หนองบัวสะอาด
,,8,โนนทองหลาง
,,14,กุดจอก
,,15,ด่านช้าง
,,20,ขุนทอง
,,24,หนองแจ้งใหญ่
,13,0,ประทาย
,,1,ประทาย
,,3,กระทุ่มราย
,,4,วังไม้แดง
,,6,ตลาดไทร
,,7,หนองพลวง
,,8,หนองค่าย
,,9,หันห้วยทราย
,,10,ดอนมัน
,,13,นางรำ
,,14,โนนเพ็ด
,,15,ทุ่งสว่าง
,,17,โคกกลาง
,,18,เมืองโดน
,14,0,ปักธงชัย
,,1,เมืองปัก
,,2,ตะคุ
,,3,โคกไทย
,,4,สำโรง
,,5,ตะขบ
,,6,นกออก
,,7,ดอน
,,9,ตูม
,,10,งิ้ว
,,11,สะแกราช
,,12,ลำนางแก้ว
,,16,ภูหลวง
,,17,ธงชัยเหนือ
,,18,สุขเกษม
,,19,เกษมทรัพย์
,,20,บ่อปลาทอง
,15,0,พิมาย
,,1,ในเมือง
,,2,สัมฤทธิ์
,,3,โบสถ์
,,4,กระเบื้องใหญ่
,,5,ท่าหลวง
,,6,รังกาใหญ่
,,7,ชีวาน
,,8,นิคมสร้างตนเอง
,,9,กระชอน
,,10,ดงใหญ่
,,11,ธารละหลอด
,,12,หนองระเวียง
,16,0,ห้วยแถลง
,,1,ห้วยแถลง
,,2,ทับสวาย
,,3,เมืองพลับพลา
,,4,หลุ่งตะเคียน
,,5,หินดาด
,,6,งิ้ว
,,7,กงรถ
,,8,หลุ่งประดู่
,,9,ตะโก
,,10,ห้วยแคน
,17,0,ชุมพวง
,,1,ชุมพวง
,,2,ประสุข
,,3,ท่าลาด
,,4,สาหร่าย
,,5,ตลาดไทร
,,10,โนนรัง
,,14,หนองหลัก
,,16,โนนตูม
,,17,โนนยอ
,18,0,สูงเนิน
,,1,สูงเนิน
,,2,เสมา
,,3,โคราช
,,4,บุ่งขี้เหล็ก
,,5,โนนค่า
,,6,โค้งยาง
,,7,มะเกลือเก่า
,,8,มะเกลือใหม่
,,9,นากลาง
,,10,หนองตะไก้
,,11,กุดจิก
,19,0,ขามทะเลสอ
,,1,ขามทะเลสอ
,,2,โป่งแดง
,,3,พันดุง
,,4,หนองสรวง
,,5,บึงอ้อ
,20,0,สีคิ้ว
,,1,สีคิ้ว
,,2,บ้านหัน
,,3,กฤษณา
,,4,ลาดบัวขาว
,,5,หนองหญ้าขาว
,,6,กุดน้อย
,,7,หนองน้ำใส
,,8,วังโรงใหญ่
,,9,มิตรภาพ
,,10,คลองไผ่
,,11,ดอนเมือง
,,12,หนองบัวน้อย
,21,0,ปากช่อง
,,1,ปากช่อง
,,2,กลางดง
,,3,จันทึก
,,4,วังกะทะ
,,5,หมูสี
,,6,หนองสาหร่าย
,,7,ขนงพระ
,,8,โป่งตาลอง
,,9,คลองม่วง
,,10,หนองน้ำแดง
,,11,วังไทร
,,12,พญาเย็น
,22,0,หนองบุญมาก
,,1,หนองบุนนาก
,,2,สารภี
,,3,ไทยเจริญ
,,4,หนองหัวแรต
,,5,แหลมทอง
,,6,หนองตะไก้
,,7,ลุงเขว้า
,,8,หนองไม้ไผ่
,,9,บ้านใหม่
,23,0,แก้งสนามนาง
,,1,แก้งสนามนาง
,,2,โนนสำราญ
,,3,บึงพะไล
,,4,สีสุก
,,5,บึงสำโรง
,24,0,โนนแดง
,,1,โนนแดง
,,2,โนนตาเถร
,,3,สำพะเนียง
,,4,วังหิน
,,5,ดอนยาวใหญ่
,25,0,วังน้ำเขียว
,,1,วังน้ำเขียว
,,2,วังหมี
,,3,ระเริง
,,4,อุดมทรัพย์
,,5,ไทยสามัคคี
,26,0,เทพารักษ์
,,1,สำนักตะคร้อ
,,2,หนองแวง
,,3,บึงปรือ
,,4,วังยายทอง
,27,0,เมืองยาง
,,1,เมืองยาง
,,2,กระเบื้องนอก
,,3,ละหานปลาค้าว
,,4,โนนอุดม
,28,0,พระทองคำ
,,1,สระพระ
,,2,มาบกราด
,,3,พังเทียม
,,4,ทัพรั้ง
,,5,หนองหอย
,29,0,ลำทะเมนชัย
,,1,ขุย
,,2,บ้านยาง
,,3,ช่องแมว
,,4,ไพล
,30,0,บัวลาย
,,1,เมืองพะไล
,,2,โนนจาน
,,3,บัวลาย
,,4,หนองหว้า
,31,0,สีดา
,,1,สีดา
,,2,โพนทอง
,,3,โนนประดู่
,,4,สามเมือง
,,5,หนองตาดใหญ่
,32,0,เฉลิมพระเกียรติ
,,1,ช้างทอง
,,2,ท่าช้าง
,,3,พระพุทธ
,,4,หนองงูเหลือม
,,5,หนองยาง
31,0,0,บุรีรัมย์
,1,0,เมืองบุรีรัมย์
,,1,ในเมือง
,,2,อิสาณ
,,3,เสม็ด
,,4,บ้านบัว
,,5,สะแกโพรง
,,6,สวายจีก
,,8,บ้านยาง
,,12,พระครู
,,13,ถลุงเหล็ก
,,14,หนองตาด
,,17,ลุมปุ๊ก
,,18,สองห้อง
,,19,บัวทอง
,,20,ชุมเห็ด
,,22,หลักเขต
,,25,สะแกซำ
,,26,กลันทา
,,27,กระสัง
,,28,เมืองฝาง
,2,0,คูเมือง
,,1,คูเมือง
,,2,ปะเคียบ
,,3,บ้านแพ
,,4,พรสำราญ
,,5,หินเหล็กไฟ
,,6,ตูมใหญ่
,,7,หนองขมาร
,3,0,กระสัง
,,1,กระสัง
,,2,ลำดวน
,,3,สองชั้น
,,4,สูงเนิน
,,5,หนองเต็ง
,,6,เมืองไผ่
,,7,ชุมแสง
,,8,บ้านปรือ
,,9,ห้วยสำราญ
,,10,กันทรารมย์
,,11,ศรีภูมิ
,4,0,นางรอง
,,1,นางรอง
,,3,สะเดา
,,5,ชุมแสง
,,6,หนองโบสถ์
,,8,หนองกง
,,13,ถนนหัก
,,14,หนองไทร
,,15,ก้านเหลือง
,,16,บ้านสิงห์
,,17,ลำไทรโยง
,,18,ทรัพย์พระยา
,,24,หนองยายพิมพ์
,,25,หัวถนน
,,26,ทุ่งแสงทอง
,,27,หนองโสน
,5,0,หนองกี่
,,1,หนองกี่
,,2,เย้ยปราสาท
,,3,เมืองไผ่
,,4,ดอนอะราง
,,5,โคกสว่าง
,,6,ทุ่งกระตาดพัฒนา
,,7,ทุ่งกระเต็น
,,8,ท่าโพธิ์ชัย
,,9,โคกสูง
,,10,บุกระสัง
,6,0,ละหานทราย
,,1,ละหานทราย
,,3,ตาจง
,,4,สำโรงใหม่
,,7,หนองแวง
,,10,หนองตะครอง
,,11,โคกว่าน
,7,0,ประโคนชัย
,,1,ประโคนชัย
,,2,แสลงโทน
,,3,บ้านไทร
,,5,ละเวี้ย
,,6,จรเข้มาก
,,7,ปังกู
,,8,โคกย่าง
,,10,โคกม้า
,,13,ไพศาล
,,14,ตะโกตาพิ
,,15,เขาคอก
,,16,หนองบอน
,,18,โคกมะขาม
,,19,โคกตูม
,,20,ประทัดบุ
,,21,สี่เหลี่ยม
,8,0,บ้านกรวด
,,1,บ้านกรวด
,,2,โนนเจริญ
,,3,หนองไม้งาม
,,4,ปราสาท
,,5,สายตะกู
,,6,หินลาด
,,7,บึงเจริญ
,,8,จันทบเพชร
,,9,เขาดินเหนือ
,9,0,พุทไธสง
,,1,พุทไธสง
,,2,มะเฟือง
,,3,บ้านจาน
,,6,บ้านเป้า
,,7,บ้านแวง
,,9,บ้านยาง
,,10,หายโศก
,10,0,ลำปลายมาศ
,,1,ลำปลายมาศ
,,2,หนองคู
,,3,แสลงพัน
,,4,ทะเมนชัย
,,5,ตลาดโพธิ์
,,6,หนองกะทิง
,,7,โคกกลาง
,,8,โคกสะอาด
,,9,เมืองแฝก
,,10,บ้านยาง
,,11,ผไทรินทร์
,,12,โคกล่าม
,,13,หินโคน
,,14,หนองบัวโคก
,,15,บุโพธิ์
,,16,หนองโดน
,11,0,สตึก
,,1,สตึก
,,2,นิคม
,,3,ทุ่งวัง
,,4,เมืองแก
,,5,หนองใหญ่
,,6,ร่อนทอง
,,9,ดอนมนต์
,,10,ชุมแสง
,,11,ท่าม่วง
,,12,สะแก
,,14,สนามชัย
,,15,กระสัง
,12,0,ปะคำ
,,1,ปะคำ
,,2,ไทยเจริญ
,,3,หนองบัว
,,4,โคกมะม่วง
,,5,หูทำนบ
,13,0,นาโพธิ์
,,1,นาโพธิ์
,,2,บ้านคู
,,3,บ้านดู่
,,4,ดอนกอก
,,5,ศรีสว่าง
,14,0,หนองหงส์
,,1,สระแก้ว
,,2,ห้วยหิน
,,3,ไทยสามัคคี
,,4,หนองชัยศรี
,,5,เสาเดียว
,,6,เมืองฝ้าย
,,7,สระทอง
,15,0,พลับพลาชัย
,,1,จันดุม
,,2,โคกขมิ้น
,,3,ป่าชัน
,,4,สะเดา
,,5,สำโรง
,16,0,ห้วยราช
,,1,ห้วยราช
,,2,สามแวง
,,3,ตาเสา
,,4,บ้านตะโก
,,5,สนวน
,,6,โคกเหล็ก
,,7,เมืองโพธิ์
,,8,ห้วยราชา
,17,0,โนนสุวรรณ
,,1,โนนสุวรรณ
,,2,ทุ่งจังหัน
,,3,โกรกแก้ว
,,4,ดงอีจาน
,18,0,ชำนิ
,,1,ชำนิ
,,2,หนองปล่อง
,,3,เมืองยาง
,,4,ช่อผกา
,,5,ละลวด
,,6,โคกสนวน
,19,0,บ้านใหม่ไชยพจน์
,,1,หนองแวง
,,2,ทองหลาง
,,3,แดงใหญ่
,,4,กู่สวนแตง
,,5,หนองเยือง
,20,0,โนนดินแดง
,,1,โนนดินแดง
,,2,ส้มป่อย
,,3,ลำนางรอง
,21,0,บ้านด่าน
,,1,บ้านด่าน
,,2,ปราสาท
,,3,วังเหนือ
,,4,โนนขวาง
,22,0,แคนดง
,,1,แคนดง
,,2,ดงพลอง
,,3,สระบัว
,,4,หัวฝาย
,23,0,เฉลิมพระเกียรติ
,,1,เจริญสุข
,,2,ตาเป๊ก
,,3,อีสานเขต
,,4,ถาวร
,,5,ยายแย้มวัฒนา
32,0,0,สุรินทร์
,1,0,เมืองสุรินทร์
,,1,ในเมือง
,,2,ตั้งใจ
,,3,เพี้ยราม
,,4,นาดี
,,5,ท่าสว่าง
,,6,สลักได
,,7,ตาอ็อง
,,9,สำโรง
,,10,แกใหญ่
,,11,นอกเมือง
,,12,คอโค
,,13,สวาย
,,14,เฉนียง
,,16,เทนมีย์
,,18,นาบัว
,,19,เมืองที
,,20,ราม
,,21,บุฤาษี
,,22,ตระแสง
,,25,แสลงพันธ์
,,26,กาเกาะ
,2,0,ชุมพลบุรี
,,1,ชุมพลบุรี
,,2,นาหนองไผ่
,,3,ไพรขลา
,,4,ศรีณรงค์
,,5,ยะวึก
,,6,เมืองบัว
,,7,สระขุด
,,8,กระเบื้อง
,,9,หนองเรือ
,3,0,ท่าตูม
,,1,ท่าตูม
,,2,กระโพ
,,3,พรมเทพ
,,4,โพนครก
,,5,เมืองแก
,,6,บะ
,,7,หนองบัว
,,8,บัวโคก
,,9,หนองเมธี
,,10,ทุ่งกุลา
,4,0,จอมพระ
,,1,จอมพระ
,,2,เมืองลีง
,,3,กระหาด
,,4,บุแกรง
,,5,หนองสนิท
,,6,บ้านผือ
,,7,ลุ่มระวี
,,8,ชุมแสง
,,9,เป็นสุข
,5,0,ปราสาท
,,1,กังแอน
,,2,ทมอ
,,3,ไพล
,,4,ปรือ
,,5,ทุ่งมน
,,6,ตาเบา
,,7,หนองใหญ่
,,8,โคกยาง
,,9,โคกสะอาด
,,10,บ้านไทร
,,11,โชคนาสาม
,,12,เชื้อเพลิง
,,13,ปราสาททนง
,,14,ตานี
,,15,บ้านพลวง
,,16,กันตวจระมวล
,,17,สมุด
,,18,ประทัดบุ
,6,0,กาบเชิง
,,1,กาบเชิง
,,4,คูตัน
,,5,ด่าน
,,6,แนงมุด
,,7,โคกตะเคียน
,,10,ตะเคียน
,7,0,รัตนบุรี
,,1,รัตนบุรี
,,2,ธาตุ
,,3,แก
,,4,ดอนแรด
,,5,หนองบัวทอง
,,6,หนองบัวบาน
,,9,ไผ่
,,11,เบิด
,,13,น้ำเขียว
,,14,กุดขาคีม
,,15,ยางสว่าง
,,16,ทับใหญ่
,8,0,สนม
,,1,สนม
,,2,โพนโก
,,3,หนองระฆัง
,,4,นานวน
,,5,แคน
,,6,หัวงัว
,,7,หนองอียอ
,9,0,ศีขรภูมิ
,,1,ระแงง
,,2,ตรึม
,,3,จารพัต
,,4,ยาง
,,5,แตล
,,6,หนองบัว
,,7,คาละแมะ
,,8,หนองเหล็ก
,,9,หนองขวาว
,,10,ช่างปี่
,,11,กุดหวาย
,,12,ขวาวใหญ่
,,13,นารุ่ง
,,14,ตรมไพร
,,15,ผักไหม
,10,0,สังขะ
,,1,สังขะ
,,2,ขอนแตก
,,6,ดม
,,7,พระแก้ว
,,8,บ้านจารย์
,,9,กระเทียม
,,10,สะกาด
,,11,ตาตุม
,,12,ทับทัน
,,13,ตาคง
,,15,บ้านชบ
,,17,เทพรักษา
,11,0,ลำดวน
,,1,ลำดวน
,,2,โชคเหนือ
,,3,อู่โลก
,,4,ตรำดม
,,5,ตระเปียงเตีย
,12,0,สำโรงทาบ
,,1,สำโรงทาบ
,,2,หนองไผ่ล้อม
,,3,กระออม
,,4,หนองฮะ
,,5,ศรีสุข
,,6,เกาะแก้ว
,,7,หมื่นศรี
,,8,เสม็จ
,,9,สะโน
,,10,ประดู่
,13,0,บัวเชด
,,1,บัวเชด
,,2,สะเดา
,,3,จรัส
,,4,ตาวัง
,,5,อาโพน
,,6,สำเภาลูน
,14,0,พนมดงรัก
,,1,บักได
,,2,โคกกลาง
,,3,จีกแดก
,,4,ตาเมียง
,15,0,ศรีณรงค์
,,1,ณรงค์
,,2,แจนแวน
,,3,ตรวจ
,,4,หนองแวง
,,5,ศรีสุข
,16,0,เขวาสินรินทร์
,,1,เขวาสินรินทร์
,,2,บึง
,,3,ตากูก
,,4,ปราสาททอง
,,5,บ้านแร่
,17,0,โนนนารายณ์
,,1,หนองหลวง
,,2,คำผง
,,3,โนน
,,4,ระเวียง
,,5,หนองเทพ
33,0,0,ศรีสะเกษ
,1,0,เมืองศรีสะเกษ
,,1,เมืองเหนือ
,,2,เมืองใต้
,,3,คูซอด
,,4,ซำ
,,5,จาน
,,6,ตะดอบ
,,7,หนองครก
,,11,โพนข่า
,,12,โพนค้อ
,,15,โพนเขวา
,,16,หญ้าปล้อง
,,18,ทุ่ม
,,19,หนองไฮ
,,21,หนองแก้ว
,,22,น้ำคำ
,,23,โพธิ์
,,24,หมากเขียบ
,,27,หนองไผ่
,2,0,ยางชุมน้อย
,,1,ยางชุมน้อย
,,2,ลิ้นฟ้า
,,3,คอนกาม
,,4,โนนคูณ
,,5,กุดเมืองฮาม
,,6,บึงบอน
,,7,ยางชุมใหญ่
,3,0,กันทรารมย์
,,1,ดูน
,,2,โนนสัง
,,3,หนองหัวช้าง
,,4,ยาง
,,5,หนองแวง
,,6,หนองแก้ว
,,7,ทาม
,,8,ละทาย
,,9,เมืองน้อย
,,10,อีปาด
,,11,บัวน้อย
,,12,หนองบัว
,,13,ดู่
,,14,ผักแพว
,,15,จาน
,,20,คำเนียม
,4,0,กันทรลักษ์
,,1,บึงมะลู
,,2,กุดเสลา
,,3,เมือง
,,5,สังเม็ก
,,6,น้ำอ้อม
,,7,ละลาย
,,8,รุง
,,9,ตระกาจ
,,11,จานใหญ่
,,12,ภูเงิน
,,13,ชำ
,,14,กระแชง
,,15,โนนสำราญ
,,16,หนองหญ้าลาด
,,19,เสาธงชัย
,,20,ขนุน
,,21,สวนกล้วย
,,23,เวียงเหนือ
,,24,ทุ่งใหญ่
,,25,ภูผาหมอก
,5,0,ขุขันธ์
,,1,กันทรารมย์
,,2,จะกง
,,3,ใจดี
,,4,ดองกำเม็ด
,,5,โสน
,,6,ปรือใหญ่
,,7,สะเดาใหญ่
,,8,ตาอุด
,,9,ห้วยเหนือ
,,10,ห้วยใต้
,,11,หัวเสือ
,,13,ตะเคียน
,,15,นิคมพัฒนา
,,17,โคกเพชร
,,18,ปราสาท
,,21,สำโรงตาเจ็น
,,22,ห้วยสำราญ
,,24,กฤษณา
,,25,ลมศักดิ์
,,26,หนองฉลอง
,,27,ศรีตระกูล
,,28,ศรีสะอาด
,6,0,ไพรบึง
,,1,ไพรบึง
,,2,ดินแดง
,,3,ปราสาทเยอ
,,4,สำโรงพลัน
,,5,สุขสวัสดิ์
,,6,โนนปูน
,7,0,ปรางค์กู่
,,1,พิมาย
,,2,กู่
,,3,หนองเชียงทูน
,,4,ตูม
,,5,สมอ
,,6,โพธิ์ศรี
,,7,สำโรงปราสาท
,,8,ดู่
,,9,สวาย
,,10,พิมายเหนือ
,8,0,ขุนหาญ
,,1,สิ
,,2,บักดอง
,,3,พราน
,,4,โพธิ์วงศ์
,,5,ไพร
,,6,กระหวัน
,,7,ขุนหาญ
,,8,โนนสูง
,,9,กันทรอม
,,10,ภูฝ้าย
,,11,โพธิ์กระสังข์
,,12,ห้วยจันทร์
,9,0,ราษีไศล
,,1,เมืองคง
,,2,เมืองแคน
,,3,หนองแค
,,6,จิกสังข์ทอง
,,7,ด่าน
,,8,ดู่
,,9,หนองอึ่ง
,,10,บัวหุ่ง
,,11,ไผ่
,,12,ส้มป่อย
,,13,หนองหมี
,,14,หว้านคำ
,,15,สร้างปี่
,10,0,อุทุมพรพิสัย
,,1,กำแพง
,,2,อี่หล่ำ
,,3,ก้านเหลือง
,,4,ทุ่งไชย
,,5,สำโรง
,,6,แขม
,,7,หนองไฮ
,,8,ขะยูง
,,10,ตาเกษ
,,11,หัวช้าง
,,12,รังแร้ง
,,14,แต้
,,15,แข้
,,16,โพธิ์ชัย
,,17,ปะอาว
,,18,หนองห้าง
,,22,สระกำแพงใหญ่
,,24,โคกหล่าม
,,25,โคกจาน
,11,0,บึงบูรพ์
,,1,เป๊าะ
,,2,บึงบูรพ์
,12,0,ห้วยทับทัน
,,1,ห้วยทับทัน
,,2,เมืองหลวง
,,3,กล้วยกว้าง
,,4,ผักไหม
,,5,จานแสนไชย
,,6,ปราสาท
,13,0,โนนคูณ
,,1,โนนค้อ
,,2,บก
,,3,โพธิ์
,,4,หนองกุง
,,5,เหล่ากวาง
,14,0,ศรีรัตนะ
,,1,ศรีแก้ว
,,2,พิงพวย
,,3,สระเยาว์
,,4,ตูม
,,5,เสื่องข้าว
,,6,ศรีโนนงาม
,,7,สะพุง
,15,0,น้ำเกลี้ยง
,,1,น้ำเกลี้ยง
,,2,ละเอาะ
,,3,ตองปิด
,,4,เขิน
,,5,รุ่งระวี
,,6,คูบ
,16,0,วังหิน
,,1,บุสูง
,,2,ธาตุ
,,3,ดวนใหญ่
,,4,บ่อแก้ว
,,5,ศรีสำราญ
,,6,ทุ่งสว่าง
,,7,วังหิน
,,8,โพนยาง
,17,0,ภูสิงห์
,,1,โคกตาล
,,2,ห้วยตามอญ
,,3,ห้วยตึ๊กชู
,,4,ละลม
,,5,ตะเคียนราม
,,6,ดงรัก
,,7,ไพรพัฒนา
,18,0,เมืองจันทร์
,,1,เมืองจันทร์
,,2,ตาโกน
,,3,หนองใหญ่
,19,0,เบญจลักษ์
,,1,เสียว
,,2,หนองหว้า
,,3,หนองงูเหลือม
,,4,หนองฮาง
,,5,ท่าคล้อ
,20,0,พยุห์
,,1,พยุห์
,,2,พรหมสวัสดิ์
,,3,ตำแย
,,4,โนนเพ็ก
,,5,หนองค้า
,21,0,โพธิ์ศรีสุวรรณ
,,1,โดด
,,2,เสียว
,,3,หนองม้า
,,4,ผือใหญ่
,,5,อีเซ
,22,0,ศิลาลาด
,,1,กุง
,,2,คลีกลิ้ง
,,3,หนองบัวดง
,,4,โจดม่วง
34,0,0,อุบลราชธานี
,1,0,เมืองอุบลราชธานี
,,1,ในเมือง
,,4,หัวเรือ
,,5,หนองขอน
,,7,ปทุม
,,8,ขามใหญ่
,,9,แจระแม
,,11,หนองบ่อ
,,12,ไร่น้อย
,,13,กระโสบ
,,16,กุดลาด
,,19,ขี้เหล็ก
,,20,ปะอาว
,2,0,ศรีเมืองใหม่
,,1,นาคำ
,,2,แก้งกอก
,,3,เอือดใหญ่
,,4,วาริน
,,5,ลาดควาย
,,6,สงยาง
,,7,ตะบ่าย
,,8,คำไหล
,,9,หนามแท่ง
,,10,นาเลิน
,,11,ดอนใหญ่
,3,0,โขงเจียม
,,1,โขงเจียม
,,2,ห้วยยาง
,,3,นาโพธิ์กลาง
,,4,หนองแสงใหญ่
,,5,ห้วยไผ่
,4,0,เขื่องใน
,,1,เขื่องใน
,,2,สร้างถ่อ
,,3,ค้อทอง
,,4,ก่อเอ้
,,5,หัวดอน
,,6,ชีทวน
,,7,ท่าไห
,,8,นาคำใหญ่
,,9,แดงหม้อ
,,10,ธาตุน้อย
,,11,บ้านไทย
,,12,บ้านกอก
,,13,กลางใหญ่
,,14,โนนรัง
,,15,ยางขี้นก
,,16,ศรีสุข
,,17,สหธาตุ
,,18,หนองเหล่า
,5,0,เขมราฐ
,,1,เขมราฐ
,,3,ขามป้อม
,,4,เจียด
,,7,หนองผือ
,,8,นาแวง
,,10,แก้งเหนือ
,,11,หนองนกทา
,,12,หนองสิม
,,13,หัวนา
,7,0,เดชอุดม
,,1,เมืองเดช
,,2,นาส่วง
,,4,นาเจริญ
,,6,ทุ่งเทิง
,,8,สมสะอาด
,,9,กุดประทาย
,,10,ตบหู
,,11,กลาง
